ap_id,gu,install_year,install_type_code,install_type,indoor_outdoor,lon,lat,usage_gb
4643,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,257.1710143
4644,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,263.9244366
4645,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,398.6168769
4646,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,413.209787
4647,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,408.8437117
4648,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,305.4739813
4649,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,900.3475472
4650,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,830.6066126
4651,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,319.6010232
4652,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,459.7805557
4653,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,804.2075072
4654,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,288.7084721
4655,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,274.9736567
4656,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,472.3154437
4657,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,305.9290611
4658,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,277.5191887
4659,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,286.6802881
4660,강서구,2018.0,4,문화관광,실내,126.83451,37.57057,373.8033244
4661,강서구,2018.0,4,문화관광,실내,126.83451,37.57057,276.9064584
4662,강서구,2018.0,4,문화관광,실내,126.83441,37.568382,278.8886979
4663,강서구,2018.0,4,문화관광,실내,126.83284,37.56716,332.1918187
4664,강서구,2018.0,4,문화관광,실내,126.83281,37.56527,288.5619803
4665,강서구,2018.0,4,문화관광,실내,126.83281,37.56527,391.1486504
4666,강서구,2018.0,7,공공시설,실내,126.829735,37.566383,435.2588209
4667,강서구,2018.0,7,공공시설,실내,126.829735,37.566383,307.1986732
4668,강서구,2018.0,4,문화관광,실내,126.83494,37.5715,255.2301239
4669,강서구,2018.0,4,문화관광,실내,126.83494,37.5715,426.7914838
4670,강서구,2018.0,4,문화관광,실내,126.83494,37.5715,271.0869336
4671,강서구,2018.0,3,공원(하천),실외,126.836105,37.57672,4.2023837
4672,강서구,2018.0,3,공원(하천),실외,126.836266,37.577103,6.686874
4673,강서구,2018.0,3,공원(하천),실외,126.836044,37.577694,15.5255091
4674,강서구,2018.0,3,공원(하천),실외,126.835014,37.57802,20.9886799
4675,강서구,2018.0,3,공원(하천),실외,126.83456,37.577446,51.7334557
4676,강서구,2018.0,3,공원(하천),실외,126.83453,37.57698,27.391744
4677,강서구,2018.0,3,공원(하천),실외,126.83414,37.576656,13.086933
4678,강서구,2018.0,3,공원(하천),실외,126.83417,37.57621,7.6576442
4679,강서구,2018.0,3,공원(하천),실외,126.83371,37.5757,6.0747377
4680,강서구,2018.0,3,공원(하천),실외,126.833725,37.575367,23.698141
4681,강서구,2018.0,3,공원(하천),실외,126.8332,37.5748,5.2106127
4682,강서구,2018.0,3,공원(하천),실외,126.83361,37.574265,35.2888522
4683,강서구,2018.0,3,공원(하천),실외,126.83307,37.57393,54.4956399
4684,강서구,2018.0,3,공원(하천),실외,126.832664,37.57319,11.8975337
4685,강서구,2018.0,3,공원(하천),실외,126.83305,37.57283,12.7813366
4686,강서구,2018.0,3,공원(하천),실외,126.83361,37.572727,26.2883975
4687,강서구,2018.0,3,공원(하천),실외,126.83309,37.571915,64.433639
4688,강서구,2018.0,3,공원(하천),실외,126.83202,37.572247,28.8209459
4689,강서구,2018.0,3,공원(하천),실외,126.831726,37.571407,47.8073432
4690,강서구,2018.0,3,공원(하천),실외,126.83157,37.570766,43.7957784
4691,강서구,2018.0,3,공원(하천),실외,126.832,37.570263,30.5090177
4692,강서구,2018.0,3,공원(하천),실외,126.83153,37.56984,67.8379976
4693,강서구,2018.0,3,공원(하천),실외,126.831436,37.569336,30.4017168
4694,강서구,2018.0,3,공원(하천),실외,126.83163,37.568634,58.8369807
4695,강서구,2018.0,3,공원(하천),실외,126.83209,37.568398,53.9540477
4696,강서구,2018.0,3,공원(하천),실외,126.83106,37.56771,24.883678
4697,강서구,2018.0,3,공원(하천),실외,126.83116,37.567173,21.2976866
4698,강서구,2018.0,3,공원(하천),실외,126.83117,37.56745,15.2138329
4699,강서구,2018.0,3,공원(하천),실외,126.83198,37.56759,51.6052106
4700,강서구,2018.0,3,공원(하천),실외,126.8296,37.566853,23.2615074
4701,강서구,2018.0,3,공원(하천),실외,126.82865,37.566563,29.5831362
4702,강서구,2018.0,3,공원(하천),실외,126.828514,37.5661,30.5193896
4703,강서구,2018.0,3,공원(하천),실외,126.828,37.56512,24.3363354
4704,강서구,2018.0,3,공원(하천),실외,126.82923,37.566242,74.0689086
4705,강서구,2018.0,3,공원(하천),실외,126.83022,37.566845,29.4662047
4706,강서구,2018.0,3,공원(하천),실외,126.83147,37.566612,12.6205403
4707,강서구,2018.0,3,공원(하천),실외,126.83056,37.566124,30.2741868
4708,강서구,2018.0,3,공원(하천),실외,126.83079,37.56603,23.4472066
4709,강서구,2018.0,3,공원(하천),실외,126.831894,37.56605,53.2068369
4710,강서구,2018.0,3,공원(하천),실외,126.83114,37.56505,40.0319157
4711,강서구,2018.0,3,공원(하천),실외,126.827934,37.56498,11.2024599
4712,강서구,2018.0,3,공원(하천),실외,126.82853,37.564533,6.9981784
4713,강서구,2018.0,3,공원(하천),실외,126.829315,37.56434,5.0849754
4714,강서구,2018.0,3,공원(하천),실외,126.82992,37.564457,21.8513728
4715,강서구,2018.0,3,공원(하천),실외,126.83094,37.56421,20.9261471
4716,강서구,2018.0,4,문화관광,실외,126.83219,37.564434,35.9711722
4717,강서구,2018.0,4,문화관광,실외,126.83298,37.564236,6.2467114
4718,강서구,2018.0,4,문화관광,실외,126.833595,37.563976,11.8715326
4719,강서구,2018.0,4,문화관광,실외,126.83341,37.5648,9.1970695
4720,강서구,2018.0,4,문화관광,실외,126.83172,37.56501,30.0216497
4721,강서구,2018.0,4,문화관광,실외,126.83164,37.565,26.8639748
4722,강서구,2018.0,4,문화관광,실외,126.83222,37.565193,50.7841958
4723,강서구,2018.0,4,문화관광,실외,126.83244,37.565144,32.5070985
4724,강서구,2018.0,4,문화관광,실외,126.833206,37.565495,35.1396459
4725,강서구,2018.0,4,문화관광,실외,126.83415,37.565235,7.6088476
4726,강서구,2018.0,4,문화관광,실외,126.83368,37.566067,47.3449152
4727,강서구,2018.0,4,문화관광,실외,126.83238,37.565704,54.8621237
4728,강서구,2018.0,4,문화관광,실외,126.83176,37.566917,20.0115634
4729,강서구,2018.0,4,문화관광,실외,126.832954,37.56653,34.1531594
4730,강서구,2018.0,4,문화관광,실외,126.833725,37.5665,18.8367705
4731,강서구,2018.0,4,문화관광,실외,126.83397,37.566944,14.151083
4732,강서구,2018.0,3,공원(하천),실외,126.83295,37.567425,22.6468771
4733,강서구,2018.0,3,공원(하천),실외,126.83348,37.56789,13.1353981
4734,강서구,2018.0,3,공원(하천),실외,126.83428,37.567905,2.6239901
4735,강서구,2018.0,3,공원(하천),실외,126.83279,37.568027,28.9712258
4736,강서구,2018.0,3,공원(하천),실외,126.83279,37.568684,43.1793917
4737,강서구,2018.0,3,공원(하천),실외,126.83349,37.5686,8.678112
4738,강서구,2018.0,3,공원(하천),실외,126.834145,37.568317,12.2186987
4739,강서구,2018.0,4,문화관광,실외,126.83558,37.568825,47.1992136
4740,강서구,2018.0,4,문화관광,실외,126.8346,37.569134,44.3429764
4741,강서구,2018.0,3,공원(하천),실외,126.8327,37.569187,15.3715322
4742,강서구,2018.0,3,공원(하천),실외,126.83341,37.569218,16.9518005
4743,강서구,2018.0,4,문화관광,실외,126.834465,37.56949,4.2806411
4744,강서구,2018.0,4,문화관광,실외,126.835884,37.56946,25.8926637
4745,강서구,2018.0,3,공원(하천),실외,126.83559,37.569714,28.5592664
4746,강서구,2018.0,3,공원(하천),실외,126.83332,37.569992,22.3251665
4747,강서구,2018.0,4,문화관광,실외,126.83388,37.570503,38.6409891
4748,강서구,2018.0,4,문화관광,실외,126.8336,37.571327,21.2011627
4749,강서구,2018.0,3,공원(하천),실외,126.83502,37.57125,19.8988649
4750,강서구,2018.0,3,공원(하천),실외,126.83597,37.57107,3.7548561
4751,강서구,2018.0,3,공원(하천),실외,126.83366,37.5717,10.6369333
4752,강서구,2018.0,3,공원(하천),실외,126.833046,37.57197,38.4653156
4753,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,16.753359
4754,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,15.4991113
4755,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,14.6682746
4756,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,21.2878419
4757,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,16.6612207
4758,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,21.2111156
4759,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,22.1214009
4760,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,26.3617741
4761,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,25.9270679
4762,강서구,2018.0,4,문화관광,실외,126.83503,37.570023,25.3728334
4763,강서구,2018.0,4,문화관광,실내,126.83503,37.570023,5.4765517
4764,강서구,2018.0,4,문화관광,실내,126.83494,37.569275,13.1781357
4765,강서구,2018.0,4,문화관광,실내,126.83494,37.569275,13.6352692
4766,강서구,2018.0,4,문화관광,실내,126.83494,37.569275,6.6942885
4767,강서구,2018.0,4,문화관광,실내,126.83494,37.569275,4.7561915
4768,강서구,2018.0,3,공원(하천),실외,126.83559,37.575954,3.0051778
4769,강서구,2018.0,3,공원(하천),실외,126.83525,37.575165,18.2358709
4770,강서구,2018.0,3,공원(하천),실외,126.834854,37.57447,47.3015317
4771,강서구,2018.0,3,공원(하천),실외,126.834274,37.573483,17.2230438
4772,강서구,2018.0,3,공원(하천),실외,126.83435,37.573154,54.1005941
4773,강서구,2020.0,4,문화관광,실내,126.83503,37.570023,870.4832196
4774,강서구,2020.0,4,문화관광,실내,126.83503,37.570023,383.4939314
4775,강서구,2020.0,4,문화관광,실내,126.83503,37.570023,303.5362967
4776,강서구,2020.0,4,문화관광,실내,126.83503,37.570023,418.7610262
4777,강서구,2020.0,4,문화관광,실내,126.83503,37.570023,406.4247632
4778,송파구,2020.0,6,복지시설,실내,127.094925,37.499035,179.071412
4779,송파구,2020.0,6,복지시설,실내,127.094925,37.499035,661.2538913
4780,송파구,2020.0,6,복지시설,실내,127.094925,37.499035,5.853112
4781,송파구,2020.0,6,복지시설,실내,127.094925,37.499035,6.8894314
4782,송파구,2020.0,6,복지시설,실내,127.094925,37.499035,155.9029642
4783,송파구,2020.0,6,복지시설,실내,127.094925,37.499035,121.2311831
4784,송파구,2020.0,6,복지시설,실내,127.09485,37.498653,50.1152952
4785,송파구,2020.0,6,복지시설,실내,127.09485,37.498653,19.8281557
4786,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,33.7821296
4787,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,96.1613699
4788,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,22.6302785
4789,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,219.6013621
4790,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,221.8489336
4791,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,214.8731437
4792,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,92.2538605
4793,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,67.1249684
4794,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,23.2583584
4795,송파구,2019.0,7,공공시설,실내,127.12451,37.47191,50.408039
4796,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,59.3865919
4797,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,143.3835743
4798,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,297.9549084
4799,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,138.7619152
4800,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,119.782316
4801,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,267.5955546
4802,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,30.4037144
4803,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,88.3794117
4804,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,322.3090725
4805,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,45.6320261
4806,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,255.2944963
4807,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,257.5927789
4808,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,81.630955
4809,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,119.9052868
4810,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,147.1411993
4811,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,26.6104063
4812,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,49.4571504
4813,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,350.8340724
4814,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,808.9545222
4815,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,294.0542844
4816,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,305.662719
4817,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,183.8119856
4818,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,91.8998853
4819,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,237.8173336
4820,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,438.0544675
4821,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,292.7616383
4822,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,199.5207613
4823,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,746.2833063
4824,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,516.7007988
4825,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,617.8563732
4826,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,521.8571789
4827,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,271.3214314
4828,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,315.1832151
4829,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,267.7929888
4830,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,91.1545035
4831,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,324.5858752
4832,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,300.9818035
4833,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,391.895191
4834,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,145.0120872
4835,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,334.2627222
4836,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,545.8310496
4837,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,294.0273738
4838,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,134.1145708
4839,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,3.9611214
4840,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,54.6578031
4841,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,52.9631347
4842,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,319.5947246
4843,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,405.9099515
4844,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,877.4489985
4845,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,112.8057526
4846,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,217.4370262
4847,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,359.6203686
4848,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,554.9775703
4849,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,206.8306915
4850,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,112.3666694
4851,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,263.9465502
4852,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,146.1192204
4853,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,326.0697828
4854,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,287.5162529
4855,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,407.9191872
4856,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,542.3692768
4857,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,69.5840403
4858,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,74.0374766
4859,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,345.0918442
4860,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,176.2889123
4861,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,1253.0829798
4862,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,9.9001883
4863,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,184.8287356
4864,송파구,2017.0,7,공공시설,실내,127.1067,37.51549,431.3507747
4865,송파구,2017.0,7,공공시설,실내,127.10546,37.515488,87.3273017
4866,송파구,2017.0,7,공공시설,실내,127.10546,37.515488,61.2983575
4867,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,577.4745404
4868,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,165.6826927
4869,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,263.5338305
4870,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,748.8113681
4871,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,167.172251
4872,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,149.1172304
4873,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,225.0345793
4874,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,52.3192936
4875,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,237.5607778
4876,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,173.7837819
4877,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,203.8995709
4878,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,458.2448596
4879,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,134.1444333
4880,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,168.4557159
4881,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,475.7688451
4882,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,130.9087394
4883,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,298.1339695
4884,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,167.5266518
4885,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,280.2160946
4886,송파구,2017.0,7,공공시설,실내,127.106606,37.514618,482.7786691
4887,마포구,2018.0,3,공원(하천),실외,126.89746,37.563374,636.7287722
4888,마포구,2018.0,3,공원(하천),실외,126.8943,37.563065,250.9401237
4889,마포구,2018.0,3,공원(하천),실외,126.89219,37.56132,207.6080829
4890,마포구,2018.0,3,공원(하천),실외,126.89699,37.56308,407.5031503
4891,마포구,2018.0,3,공원(하천),실외,126.89645,37.564167,155.5062787
4892,마포구,2018.0,3,공원(하천),실외,126.89365,37.56407,924.9270417
4893,마포구,2018.0,3,공원(하천),실외,126.8976,37.563194,224.0321333
4894,마포구,2018.0,3,공원(하천),실외,126.89466,37.561436,54.669692
4895,마포구,2018.0,3,공원(하천),실외,126.89327,37.56267,198.2363454
4896,마포구,2018.0,3,공원(하천),실외,126.88972,37.562008,75.2982352
4897,마포구,2018.0,3,공원(하천),실외,126.89091,37.563293,86.9389795
4898,마포구,2018.0,3,공원(하천),실외,126.89188,37.56479,222.0603702
4899,마포구,2018.0,3,공원(하천),실외,126.8924,37.563892,233.8488273
4900,마포구,2018.0,3,공원(하천),실외,126.89589,37.562492,367.429692
4901,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,255.5916961
4902,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,288.4442168
4903,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,23.2187489
4904,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,19.6611306
4905,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,45.9801945
4906,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,20.2836102
4907,종로구,2020.0,4,문화관광,실내,126.97059,37.570385,19.8180672
4908,중구,2018.0,7,공공시설,실내,126.97565,37.564327,940.7450882
4909,중구,2018.0,7,공공시설,실내,126.97565,37.564327,742.8550312
4910,중구,2018.0,7,공공시설,실내,126.97565,37.564327,192.5046484
4911,중구,2018.0,7,공공시설,실내,126.97565,37.564327,1114.1380166
4912,중구,2018.0,7,공공시설,실내,126.97565,37.564327,775.8709287
4913,중구,2018.0,7,공공시설,실내,126.97565,37.564327,264.559701
4914,중구,2018.0,7,공공시설,실내,126.97565,37.564327,115.107775
4915,중구,2018.0,7,공공시설,실내,126.97565,37.564327,578.3523645
4916,중구,2018.0,7,공공시설,실내,126.97565,37.564327,532.5179653
4917,중구,2018.0,7,공공시설,실내,126.97565,37.564327,286.7835268
4918,중구,2018.0,7,공공시설,실내,126.97565,37.564327,804.2757406
4919,중구,2018.0,7,공공시설,실내,126.974754,37.564266,41.3875578
4920,중구,2018.0,7,공공시설,실내,126.97565,37.564327,213.2437154
4921,중구,2018.0,7,공공시설,실외,126.97565,37.564327,193.8195364
4922,중구,2018.0,1,주요거리,실외,126.97565,37.564327,29.860377
4923,중구,2018.0,7,공공시설,실내,126.97565,37.564327,269.1191121
4924,중구,2018.0,7,공공시설,실내,126.97565,37.564327,22.3200508
4925,중구,2018.0,7,공공시설,실내,126.97565,37.564327,221.855104
4926,중구,2018.0,7,공공시설,실내,126.97565,37.564327,219.8542353
4927,중구,2018.0,7,공공시설,실내,126.97565,37.564327,724.183468
4928,중구,2018.0,7,공공시설,실내,126.97565,37.564327,541.9432577
4929,중구,2018.0,7,공공시설,실내,126.97565,37.564327,203.7021182
4930,중구,2018.0,7,공공시설,실내,126.97565,37.564327,863.6964593
4931,중구,2018.0,7,공공시설,실내,126.97565,37.564327,383.9415379
4932,중구,2018.0,7,공공시설,실내,126.97565,37.564327,505.4564957
4933,중구,2018.0,7,공공시설,실내,126.97565,37.564327,383.711223
4934,중구,2018.0,7,공공시설,실내,126.97565,37.564327,5951.9197826
4935,중구,2018.0,7,공공시설,실내,126.97565,37.564327,527.7970441
4936,중구,2018.0,7,공공시설,실내,126.97565,37.564327,626.7188927
4937,중구,2018.0,7,공공시설,실내,126.97565,37.564327,288.7936926
4938,중구,2018.0,7,공공시설,실내,126.97565,37.564327,620.0282447
4939,중구,2018.0,7,공공시설,실내,126.97565,37.564327,281.5137878
4940,중구,2018.0,7,공공시설,실내,126.97565,37.564327,80.4402026
4941,중구,2018.0,7,공공시설,실내,126.97565,37.564327,437.9587513
4942,중구,2018.0,7,공공시설,실내,126.97565,37.564327,1053.144782
4943,중구,2018.0,7,공공시설,실내,126.97565,37.564327,680.5202507
4944,중구,2018.0,7,공공시설,실내,126.97565,37.564327,65.8081089
4945,중구,2018.0,7,공공시설,실내,126.97565,37.564327,721.827468
4946,중구,2018.0,7,공공시설,실내,126.97565,37.564327,485.3387557
4947,중구,2018.0,7,공공시설,실내,126.97565,37.564327,260.8790818
4948,중구,2018.0,7,공공시설,실내,126.97565,37.564327,348.3362905
4949,중구,2018.0,7,공공시설,실내,126.97565,37.564327,994.2231883
4950,중구,2018.0,7,공공시설,실내,126.97565,37.564327,845.5442422
4951,중구,2018.0,7,공공시설,실내,126.97565,37.564327,470.884247
4952,중구,2018.0,7,공공시설,실내,126.97565,37.564327,711.6726871
4953,중구,2018.0,7,공공시설,실내,126.97565,37.564327,432.4201432
4954,중구,2018.0,7,공공시설,실내,126.97565,37.564327,318.4784159
4955,중구,2018.0,7,공공시설,실내,126.97565,37.564327,714.4196437
4956,중구,2018.0,7,공공시설,실내,126.97565,37.564327,318.3551637
4957,중구,2018.0,7,공공시설,실내,126.97565,37.564327,554.5444574
4958,중구,2018.0,7,공공시설,실내,126.97565,37.564327,757.0551094
4959,중구,2018.0,7,공공시설,실내,126.97565,37.564327,440.9491471
4960,중구,2018.0,7,공공시설,실내,126.97565,37.564327,226.6654627
4961,중구,2018.0,7,공공시설,실내,126.97565,37.564327,502.5118486
4962,중구,2018.0,7,공공시설,실내,126.97565,37.564327,589.0819061
4963,중구,2018.0,7,공공시설,실내,126.97565,37.564327,686.7184404
4964,중구,2018.0,7,공공시설,실내,126.97565,37.564327,185.5617508
4965,중구,2018.0,7,공공시설,실내,126.97565,37.564327,534.4146075
4966,중구,2018.0,7,공공시설,실내,126.97565,37.564327,335.4963816
4967,중구,2018.0,7,공공시설,실내,126.97565,37.564327,404.8917802
4968,중구,2018.0,7,공공시설,실내,126.97565,37.564327,329.8505401
4969,중구,2018.0,7,공공시설,실내,126.97565,37.564327,1340.3781912
4970,중구,2018.0,7,공공시설,실내,126.97565,37.564327,2033.1658378
4971,중구,2018.0,7,공공시설,실내,126.97565,37.564327,902.276228
4972,중구,2018.0,7,공공시설,실내,126.97565,37.564327,685.0598634
4973,중구,2018.0,7,공공시설,실내,126.974754,37.564266,55.4496722
4974,중구,2023.0,7,공공시설,실내,126.974754,37.564266,368.4067086
4975,중구,2018.0,7,공공시설,실내,126.974754,37.564266,52.9765108
4976,중구,2018.0,7,공공시설,실내,126.974754,37.564266,298.0791868
4977,중구,2018.0,7,공공시설,실내,126.974754,37.564266,5040.951397
4978,중구,2020.0,7,공공시설,실내,126.974754,37.564266,413.9329659
4979,중구,2018.0,7,공공시설,실내,126.974754,37.564266,1469.1047012
4980,중구,2018.0,7,공공시설,실내,126.974754,37.564266,399.6737887
4981,중구,2018.0,7,공공시설,실내,126.974754,37.564266,214.6871259
4982,중구,2018.0,7,공공시설,실내,126.974754,37.564266,180.8102184
4983,중구,2018.0,7,공공시설,실내,126.974754,37.564266,59.5039021
4984,중구,2018.0,7,공공시설,실내,126.974754,37.564266,243.3310365
4985,중구,2018.0,7,공공시설,실내,126.974754,37.564266,31.7517801
4986,중구,2018.0,7,공공시설,실내,126.974754,37.564266,241.9596742
4987,중구,2018.0,7,공공시설,실내,126.974754,37.564266,117.4939686
4988,중구,2018.0,7,공공시설,실내,126.974754,37.564266,208.3119926
4989,중구,2018.0,7,공공시설,실내,126.974754,37.564266,584.0055555
4990,중구,2018.0,7,공공시설,실내,126.974754,37.564266,216.3074786
4991,중구,2018.0,7,공공시설,실내,126.974754,37.564266,302.446105
4992,중구,2023.0,7,공공시설,실내,126.974754,37.564266,161.4388979
4993,중구,2018.0,7,공공시설,실내,126.974754,37.564266,190.5061833
4994,중구,2023.0,7,공공시설,실내,126.974754,37.564266,189.6708294
4995,중구,2018.0,7,공공시설,실내,126.974754,37.564266,105.2550806
4996,중구,2018.0,7,공공시설,실내,126.974754,37.564266,22.9965005
4997,중구,2018.0,7,공공시설,실내,126.974754,37.564266,92.960096
4998,중구,2023.0,7,공공시설,실내,126.974754,37.564266,82.2701609
4999,중구,2023.0,7,공공시설,실내,126.974754,37.564266,176.02907
5000,중구,2018.0,7,공공시설,실내,126.974754,37.564266,847.888016
5001,중구,2018.0,7,공공시설,실내,126.974754,37.564266,116.2161851
5002,중구,2018.0,7,공공시설,실내,126.974754,37.564266,243.5235798
5003,중구,2018.0,7,공공시설,실내,126.974754,37.564266,17.6718194
5004,중구,2023.0,7,공공시설,실내,126.974754,37.564266,60.2066825
5005,중구,2018.0,7,공공시설,실내,126.974754,37.564266,65.5675289
5006,중구,2018.0,7,공공시설,실내,126.974754,37.564266,253.2545133
5007,중구,2023.0,7,공공시설,실내,126.974754,37.564266,250.2869616
5008,중구,2018.0,7,공공시설,실내,126.974754,37.564266,39.933081
5009,중구,2018.0,7,공공시설,실내,126.974754,37.564266,14.4532379
5010,중구,2023.0,7,공공시설,실내,126.974754,37.564266,71.168296
