ap_id,gu,install_type_code,lon,lat,age_norm,usage_norm,density_norm,cluster_k3,cluster_k4
5209,성동구,4,127.034966,37.571846,0.35714285714285715,0.008575226888826917,0.06829268292682927,2,2
5210,성동구,4,127.034966,37.571846,0.35714285714285715,0.03749230869835716,0.06829268292682927,2,2
5211,성동구,4,127.034966,37.571846,0.35714285714285715,0.14957957870468652,0.06829268292682927,2,2
5212,성동구,4,127.034966,37.571846,0.35714285714285715,1.0,0.06829268292682927,1,1
5213,성동구,4,127.034966,37.571846,0.35714285714285715,0.20878822371772915,0.06829268292682927,2,2
5214,성동구,4,127.034966,37.571846,0.35714285714285715,0.3141162204806657,0.06829268292682927,2,0
5215,성동구,4,127.034966,37.571846,0.35714285714285715,0.011810467897207919,0.06829268292682927,2,2
5216,성동구,4,127.034966,37.571846,0.35714285714285715,0.03585809309353069,0.06829268292682927,2,2
5217,성동구,4,127.034966,37.571846,0.35714285714285715,0.02237285266278234,0.06829268292682927,2,2
5218,성동구,4,127.034966,37.571846,0.35714285714285715,0.03414717843077696,0.06829268292682927,2,2
5219,성동구,7,127.042114,37.53925,0.35714285714285715,0.29991004008474825,0.024390243902439025,2,0
5220,성동구,7,127.042114,37.53925,0.35714285714285715,0.3902253955954984,0.024390243902439025,2,0
5221,성동구,7,127.042114,37.53925,0.35714285714285715,0.2442646242305351,0.024390243902439025,2,2
5222,성동구,7,127.042114,37.53925,0.35714285714285715,0.010037299397123518,0.024390243902439025,2,2
5223,성동구,7,127.042114,37.53925,0.35714285714285715,0.11245033709161582,0.024390243902439025,2,2
5224,성동구,7,127.042114,37.53925,0.35714285714285715,0.16907684526678307,0.024390243902439025,2,2
5225,성동구,7,127.042114,37.53925,0.35714285714285715,0.029984382068949517,0.024390243902439025,2,2
5226,성동구,7,127.042114,37.53925,0.35714285714285715,0.21633527071070877,0.024390243902439025,2,2
5227,성동구,7,127.042114,37.53925,0.35714285714285715,0.3545684033441462,0.024390243902439025,2,0
5228,성동구,7,127.042114,37.53925,0.35714285714285715,0.051405994893079156,0.024390243902439025,2,2
5229,성동구,7,127.042114,37.53925,0.35714285714285715,0.08144045416264258,0.024390243902439025,2,2
5230,송파구,3,127.08874,37.51766,0.35714285714285715,0.04084898927227452,0.004878048780487805,2,2
5231,송파구,3,127.08874,37.51766,0.35714285714285715,0.2052301384772874,0.004878048780487805,2,2
5232,송파구,3,127.08874,37.51766,0.35714285714285715,0.7266080917230935,0.004878048780487805,1,1
5233,영등포구,3,126.902214,37.539024,0.35714285714285715,0.05781145467805363,0.0,2,2
5234,은평구,7,126.90455,37.60407,0.35714285714285715,0.0390855593692997,0.16585365853658537,2,2
5235,은평구,7,126.90455,37.60407,0.35714285714285715,0.06501472049539907,0.16585365853658537,2,2
5236,은평구,7,126.90455,37.60407,0.35714285714285715,0.914978777384692,0.16585365853658537,1,1
5237,은평구,7,126.90455,37.60407,0.07142857142857142,0.21499742552067416,0.16585365853658537,2,2
5238,은평구,7,126.90455,37.60407,0.35714285714285715,0.43722544626875015,0.16585365853658537,1,0
5239,은평구,7,126.90455,37.60407,0.35714285714285715,0.7744134263701564,0.16585365853658537,1,1
5240,은평구,7,126.90455,37.60407,0.35714285714285715,1.0,0.16585365853658537,1,1
5241,은평구,7,126.90455,37.60407,0.07142857142857142,1.0,0.16585365853658537,1,1
5242,은평구,7,126.90455,37.60407,0.35714285714285715,0.5735808250277162,0.16585365853658537,1,0
5243,은평구,7,126.90455,37.60407,0.35714285714285715,0.4662310998507996,0.16585365853658537,1,0
5244,은평구,7,126.90455,37.60407,0.07142857142857142,1.0,0.16585365853658537,1,1
5245,은평구,7,126.90455,37.60407,0.35714285714285715,0.27871682556427,0.16585365853658537,2,0
5246,은평구,7,126.90418,37.604862,0.35714285714285715,0.935276556526601,0.18536585365853658,1,1
5247,은평구,7,126.90418,37.604862,0.35714285714285715,0.6332543780324191,0.18536585365853658,1,0
5248,은평구,7,126.90418,37.604862,0.35714285714285715,0.005809390668945469,0.18536585365853658,2,2
5249,은평구,7,126.905,37.603466,0.35714285714285715,0.3362625401308769,0.17073170731707318,2,0
5250,은평구,7,126.905,37.603466,0.35714285714285715,0.22282585423078297,0.17073170731707318,2,2
5251,은평구,7,126.90455,37.60407,0.35714285714285715,0.3169024957071258,0.16585365853658537,2,0
5252,은평구,7,126.90455,37.60407,0.35714285714285715,0.33757162136829183,0.16585365853658537,2,0
5253,은평구,7,126.90455,37.60407,0.35714285714285715,0.24960010928877469,0.16585365853658537,2,0
5254,은평구,7,126.90455,37.60407,0.35714285714285715,0.5396245787012179,0.16585365853658537,1,0
5255,은평구,7,126.905,37.603466,0.35714285714285715,0.4939019216077444,0.17073170731707318,1,0
5256,은평구,7,126.90455,37.60407,0.35714285714285715,0.169136676327825,0.16585365853658537,2,2
5257,은평구,7,126.90455,37.60407,0.35714285714285715,0.4647478068158657,0.16585365853658537,1,0
5258,은평구,7,126.90455,37.60407,0.35714285714285715,0.9093598468259501,0.16585365853658537,1,1
5259,은평구,7,126.90455,37.60407,0.35714285714285715,0.043413115803069904,0.16585365853658537,2,2
5260,은평구,7,126.90455,37.60407,0.35714285714285715,0.093013465398187,0.16585365853658537,2,2
5261,은평구,7,126.90455,37.60407,0.35714285714285715,0.16604365119189507,0.16585365853658537,2,2
5262,은평구,7,126.92379,37.593876,0.35714285714285715,0.01619036581280829,0.11219512195121951,2,2
5263,은평구,7,126.92379,37.593876,0.35714285714285715,0.019104866783174804,0.11219512195121951,2,2
5264,은평구,7,126.92379,37.593876,0.35714285714285715,0.07352051287543725,0.11219512195121951,2,2
5265,은평구,7,126.92379,37.593876,0.35714285714285715,0.07723967201250832,0.11219512195121951,2,2
5266,은평구,7,126.92379,37.593876,0.35714285714285715,0.12495219810353846,0.11219512195121951,2,2
5267,은평구,7,126.92379,37.593876,0.35714285714285715,0.1391253328129957,0.11219512195121951,2,2
5268,은평구,7,126.92379,37.593876,0.35714285714285715,0.429760555711084,0.11219512195121951,1,0
5269,은평구,7,126.92379,37.593876,0.35714285714285715,0.11605087965578398,0.11219512195121951,2,2
5270,은평구,7,126.92379,37.593876,0.35714285714285715,0.029459433287268477,0.11219512195121951,2,2
5271,은평구,7,126.92379,37.593876,0.35714285714285715,0.31743649353956566,0.11219512195121951,2,0
5272,은평구,7,126.92379,37.593876,0.35714285714285715,0.1608864280970871,0.11219512195121951,2,2
5273,은평구,7,126.92379,37.593876,0.35714285714285715,0.1559220989686105,0.11219512195121951,2,2
5274,은평구,7,126.92379,37.593876,0.35714285714285715,0.14810199840877966,0.11219512195121951,2,2
5275,은평구,7,126.92379,37.593876,0.35714285714285715,0.07590256138153532,0.11219512195121951,2,2
5276,은평구,7,126.92379,37.593876,0.35714285714285715,0.4067713517766303,0.11219512195121951,2,0
5277,은평구,7,126.92379,37.593876,0.35714285714285715,0.025617035976694624,0.11219512195121951,2,2
5278,종로구,4,126.97059,37.570385,0.35714285714285715,0.07031690372192778,0.06829268292682927,2,2
5279,종로구,4,126.97059,37.570385,0.35714285714285715,0.028743499743551806,0.06829268292682927,2,2
5280,종로구,4,126.97059,37.570385,0.35714285714285715,0.055114193053533655,0.06829268292682927,2,2
5281,종로구,4,126.97059,37.570385,0.35714285714285715,0.08923833375915181,0.06829268292682927,2,2
5282,종로구,4,126.97059,37.570385,0.35714285714285715,1.0,0.06829268292682927,1,1
5283,종로구,4,126.97059,37.570385,0.35714285714285715,0.08184270087883878,0.06829268292682927,2,2
5284,종로구,4,126.97059,37.570385,0.35714285714285715,0.11316383474738093,0.06829268292682927,2,2
5285,종로구,4,126.97059,37.570385,0.35714285714285715,0.3688332459236295,0.06829268292682927,2,0
5286,종로구,4,126.97059,37.570385,0.35714285714285715,0.03652357570529729,0.06829268292682927,2,2
5287,종로구,4,126.97059,37.570385,0.35714285714285715,0.2440644633457925,0.06829268292682927,2,2
5288,종로구,4,126.97059,37.570385,0.35714285714285715,0.04604386898335248,0.06829268292682927,2,2
5289,종로구,4,126.97059,37.570385,0.35714285714285715,0.7060519226794236,0.06829268292682927,1,1
5290,종로구,4,126.97059,37.570385,0.35714285714285715,0.27368768859759374,0.06829268292682927,2,0
5291,종로구,4,126.97059,37.570385,0.35714285714285715,0.5000732499465803,0.06829268292682927,1,0
5292,종로구,4,126.97059,37.570385,0.35714285714285715,0.17009915226760014,0.06829268292682927,2,2
5293,종로구,4,126.97059,37.570385,0.35714285714285715,0.8600613996520512,0.06829268292682927,1,1
5294,종로구,4,126.97059,37.570385,0.35714285714285715,0.8043180843039363,0.06829268292682927,1,1
5295,종로구,4,126.97059,37.570385,0.35714285714285715,0.3815612897061836,0.06829268292682927,2,0
5296,종로구,4,126.97059,37.570385,0.35714285714285715,0.3044483621793385,0.06829268292682927,2,0
5297,종로구,4,126.97059,37.570385,0.35714285714285715,0.17803675187676904,0.06829268292682927,2,2
5298,종로구,4,126.97059,37.570385,0.35714285714285715,0.42999118839026457,0.06829268292682927,2,0
5299,중구,4,127.0101,37.566956,0.35714285714285715,0.013266286355423009,0.00975609756097561,2,2
5300,중구,4,127.0101,37.566956,0.35714285714285715,0.041714084853804234,0.00975609756097561,2,2
5301,중구,4,127.0101,37.566956,0.35714285714285715,0.020990799427744213,0.00975609756097561,2,2
5302,중구,7,126.97565,37.564327,0.5,0.7887069631436202,0.7634146341463415,0,3
5303,중구,7,126.97443,37.56373,0.5,0.20122840204587733,0.7560975609756098,0,3
5304,중구,7,126.97429,37.564545,0.5,0.5240644232796892,0.751219512195122,0,3
5305,중구,4,126.97792,37.56628,0.35714285714285715,0.03148824237771897,0.5658536585365853,0,3
5306,중구,4,126.97792,37.56628,0.35714285714285715,0.18430476108093893,0.5658536585365853,0,3
5307,중구,4,126.97792,37.56628,0.35714285714285715,0.2238471654505063,0.5658536585365853,0,3
5308,중구,4,126.97792,37.56628,0.35714285714285715,0.07743308799579748,0.5658536585365853,0,3
5309,중구,4,126.97792,37.56628,0.35714285714285715,0.4290785653412458,0.5658536585365853,0,3
5310,중구,4,126.97792,37.56628,0.35714285714285715,0.10567381203189899,0.5658536585365853,0,3
5311,중구,4,126.97792,37.56628,0.35714285714285715,0.1930190872562535,0.5658536585365853,0,3
5312,중구,4,126.97792,37.56628,0.35714285714285715,0.4160679279616292,0.5658536585365853,0,3
5313,중구,4,126.97792,37.56628,0.35714285714285715,0.035896589696946195,0.5658536585365853,0,3
5314,중구,4,126.97792,37.56628,0.35714285714285715,0.05458624912785026,0.5658536585365853,0,3
5315,중구,4,126.97792,37.56628,0.35714285714285715,0.2973987393850425,0.5658536585365853,0,3
5316,중구,4,126.97792,37.56628,0.35714285714285715,0.07580604759732969,0.5658536585365853,0,3
5317,중구,4,126.97792,37.56628,0.35714285714285715,0.2367555831028643,0.5658536585365853,0,3
5318,중구,4,126.97792,37.56628,0.35714285714285715,0.05350116518743545,0.5658536585365853,0,3
5319,중구,4,126.97792,37.56628,0.35714285714285715,0.04937170730280918,0.5658536585365853,0,3
5320,중구,4,126.97792,37.56628,0.35714285714285715,0.3252767309023383,0.5658536585365853,0,3
5321,중구,4,126.97792,37.56628,0.35714285714285715,0.0258568271802717,0.5658536585365853,0,3
5322,중구,4,126.97792,37.56628,0.35714285714285715,0.0921149609984428,0.5658536585365853,0,3
5323,중구,4,126.97792,37.56628,0.35714285714285715,0.1184833900882058,0.5658536585365853,0,3
5324,중구,4,126.97792,37.56628,0.35714285714285715,0.17662420054459557,0.5658536585365853,0,3
5325,중구,7,126.978355,37.56689,0.35714285714285715,0.230113503169033,0.5634146341463414,0,3
5326,중구,7,126.978355,37.56689,0.35714285714285715,0.5391921410217725,0.5634146341463414,0,3
5327,중구,7,126.978355,37.56689,0.5,0.6833777153540953,0.5634146341463414,0,3
5328,중구,7,126.978355,37.56689,0.35714285714285715,1.0,0.5634146341463414,1,1
5329,중구,7,126.978355,37.56689,0.35714285714285715,1.0,0.5634146341463414,1,1
5330,중구,7,126.978355,37.56689,0.5,0.21214005781907902,0.5634146341463414,0,3
5331,중구,7,126.978355,37.56689,0.5,0.07828924033905253,0.5634146341463414,0,3
5332,중구,7,126.978355,37.56689,0.5,0.06715894823535455,0.5634146341463414,0,3
5333,중구,7,126.978355,37.56689,0.5,0.22619609030489732,0.5634146341463414,0,3
5334,중구,7,126.978355,37.56689,0.35714285714285715,0.46301514385389086,0.5634146341463414,0,3
5335,중구,7,126.978355,37.56689,0.5,0.9745459268346633,0.5634146341463414,1,1
5336,중구,7,126.978355,37.56689,0.35714285714285715,0.4066208144848727,0.5634146341463414,0,3
5337,중구,7,126.978355,37.56689,0.35714285714285715,0.05157115376968778,0.5634146341463414,0,3
5338,중구,7,126.978355,37.56689,0.35714285714285715,0.3375908470844068,0.5634146341463414,0,3
5339,중구,7,126.978355,37.56689,0.35714285714285715,0.20825892324290532,0.5634146341463414,0,3
5340,중구,7,126.978355,37.56689,0.5,0.22175259528896182,0.5634146341463414,0,3
5341,중구,7,126.978355,37.56689,0.35714285714285715,0.0347369460295835,0.5634146341463414,0,3
5342,중구,7,126.978355,37.56689,0.5,0.13627204175531543,0.5634146341463414,0,3
5343,중구,7,126.978355,37.56689,0.14285714285714285,0.9959080397304557,0.5634146341463414,1,1
5344,중구,7,126.978355,37.56689,0.35714285714285715,0.08504059412422552,0.5634146341463414,0,3
5345,중구,7,126.978355,37.56689,0.5,0.5990757973811708,0.5634146341463414,0,3
5346,중구,7,126.978355,37.56689,0.35714285714285715,0.9305619295175465,0.5634146341463414,1,1
5347,중구,7,126.978355,37.56689,0.35714285714285715,0.044400793497693214,0.5634146341463414,0,3
5348,중구,7,126.978355,37.56689,0.5,0.4166178174212005,0.5634146341463414,0,3
5349,중구,7,126.978355,37.56689,0.14285714285714285,0.3676358736427781,0.5634146341463414,0,3
5350,중구,7,126.978355,37.56689,0.14285714285714285,0.0829510428059019,0.5634146341463414,0,3
5351,중구,7,126.978355,37.56689,0.5,0.0020086438464106586,0.5634146341463414,0,3
5352,중구,7,126.978355,37.56689,0.14285714285714285,0.07445806341981528,0.5634146341463414,0,3
5353,중구,7,126.978355,37.56689,0.35714285714285715,0.35435937620007296,0.5634146341463414,0,3
5354,중구,7,126.978355,37.56689,0.35714285714285715,0.7481983459399281,0.5634146341463414,1,1
5355,중구,7,126.978355,37.56689,0.35714285714285715,0.327963404167304,0.5634146341463414,0,3
5356,중구,7,126.978355,37.56689,0.5,0.2562081481291722,0.5634146341463414,0,3
5357,중구,7,126.978355,37.56689,0.5,0.20294774271574723,0.5634146341463414,0,3
5358,중구,7,126.978355,37.56689,0.35714285714285715,0.32030406710405485,0.5634146341463414,0,3
5359,중구,7,126.978355,37.56689,0.35714285714285715,0.6495753263897376,0.5634146341463414,0,3
5360,중구,7,126.978355,37.56689,0.2857142857142857,0.22140266281043375,0.5634146341463414,0,3
5361,중구,7,126.978355,37.56689,0.35714285714285715,0.24367891166786174,0.5634146341463414,0,3
5362,중구,7,126.978355,37.56689,0.35714285714285715,0.5927011741648441,0.5634146341463414,0,3
5363,중구,7,126.978355,37.56689,0.35714285714285715,0.4552355498594374,0.5634146341463414,0,3
5364,중구,7,126.978355,37.56689,0.35714285714285715,0.3159086404925041,0.5634146341463414,0,3
5365,중구,7,126.978355,37.56689,0.5,0.13818475522615886,0.5634146341463414,0,3
5366,중구,7,126.978355,37.56689,0.35714285714285715,0.2228346574000195,0.5634146341463414,0,3
5367,중구,7,126.978355,37.56689,0.35714285714285715,0.049524814918029306,0.5634146341463414,0,3
5368,중구,7,126.978355,37.56689,0.35714285714285715,0.47795991330303683,0.5634146341463414,0,3
5369,중구,7,126.978355,37.56689,0.35714285714285715,0.21308030784843288,0.5634146341463414,0,3
5370,중구,7,126.978355,37.56689,0.35714285714285715,0.2664265198763026,0.5634146341463414,0,3
5371,중구,7,126.978355,37.56689,0.35714285714285715,0.07058137521617336,0.5634146341463414,0,3
5372,중구,7,126.978355,37.56689,0.35714285714285715,0.44236748945023513,0.5634146341463414,0,3
5373,중구,7,126.978355,37.56689,0.5,0.4869433351786268,0.5634146341463414,0,3
5374,중구,7,126.978355,37.56689,0.5,0.3426906876424733,0.5634146341463414,0,3
5375,중구,7,126.978355,37.56689,0.35714285714285715,0.5102291301847482,0.5634146341463414,0,3
5376,중구,7,126.978355,37.56689,0.35714285714285715,0.42244235316428846,0.5634146341463414,0,3
5377,중구,7,126.978355,37.56689,0.35714285714285715,1.0,0.5634146341463414,1,1
